Date,SONIA
2022-12-08,0.030733333333333335
2022-12-08,0.031066666666666666
2022-12-08,0.03266666666666666
2022-12-08,0.03233333333333333
2022-12-08,0.03233333333333333
2022-12-08,0.03266666666666666
2022-12-09,0.03146666666666667
2022-12-09,0.03113333333333333
2022-12-09,0.03113333333333333
2022-12-09,0.03146666666666667
2022-12-09,0.03313333333333333
2022-12-09,0.032733333333333337
2022-12-09,0.032733333333333337
2022-12-09,0.03313333333333333
2022-12-10,0.032266666666666666
2022-12-10,0.031933333333333334
2022-12-10,0.03186666666666666
2022-12-10,0.03153333333333333
2022-12-10,0.03153333333333333
2022-12-10,0.03186666666666666
2022-12-10,0.031933333333333334
2022-12-10,0.032266666666666666
2022-12-10,0.033933333333333336
2022-12-10,0.033600000000000005
2022-12-10,0.03353333333333333
2022-12-10,0.0332
2022-12-10,0.0332
2022-12-10,0.03353333333333333
2022-12-10,0.033600000000000005
2022-12-10,0.033933333333333336
2022-12-11,0.03266666666666666
2022-12-11,0.03233333333333333
2022-12-11,0.03233333333333333
2022-12-11,0.03266666666666666
2022-12-11,0.03426666666666667
2022-12-11,0.033999999999999996
2022-12-11,0.033999999999999996
2022-12-11,0.03426666666666667
2022-12-12,0.03306666666666667
2022-12-12,0.032733333333333337
2022-12-12,0.032733333333333337
2022-12-12,0.03306666666666667
2022-12-12,0.0344
2022-12-12,0.03433333333333333
2022-12-12,0.03433333333333333
2022-12-12,0.0344
2022-12-13,0.033466666666666665
2022-12-13,0.03313333333333333
2022-12-13,0.03313333333333333
2022-12-13,0.033466666666666665
2022-12-13,0.034466666666666666
2022-12-13,0.034466666666666666
2022-12-14,0.03386666666666666
2022-12-14,0.03353333333333333
2022-12-14,0.03353333333333333
2022-12-14,0.03386666666666666
2022-12-15,0.034133333333333335
2022-12-15,0.033933333333333336
2022-12-15,0.033933333333333336
2022-12-15,0.03406666666666667
2022-12-16,0.034199999999999994
2022-12-17,0.034199999999999994
2022-12-18,0.0342072072072072
2022-12-19,0.03421441441441441
2022-12-20,0.034221621621621616
2022-12-21,0.03422882882882882
2022-12-22,0.03423603603603603
2022-12-23,0.03424324324324324
2022-12-24,0.03425045045045044
2022-12-25,0.034257657657657654
2022-12-26,0.03426486486486486
2022-12-27,0.03427207207207207
2022-12-28,0.034279279279279276
2022-12-29,0.03428648648648648
2022-12-30,0.03429369369369369
2022-12-31,0.0343009009009009
2023-01-01,0.0343081081081081
2023-01-02,0.034315315315315315
2023-01-03,0.03432252252252252
2023-01-04,0.034329729729729724
2023-01-05,0.034336936936936936
2023-01-06,0.03434414414414414
2023-01-07,0.034351351351351346
2023-01-08,0.03435855855855856
2023-01-09,0.03436576576576576
2023-01-10,0.03437297297297297
2023-01-11,0.03438018018018018
2023-01-12,0.034387387387387384
2023-01-13,0.03439459459459459
2023-01-14,0.0344018018018018
2023-01-15,0.034409009009009006
2023-01-16,0.03441621621621622
2023-01-17,0.03442342342342342
2023-01-18,0.03443063063063063
2023-01-19,0.03443783783783784
2023-01-20,0.034445045045045045
2023-01-21,0.03445225225225225
2023-01-22,0.03445945945945946
2023-01-23,0.034466666666666666
2023-01-24,0.0348
2023-01-24,0.0346
2023-01-24,0.034466666666666666
2023-01-24,0.03453333333333333
2023-01-24,0.0348
2023-01-25,0.035333333333333335
2023-01-25,0.034866666666666664
2023-01-25,0.034866666666666664
2023-01-25,0.035333333333333335
2023-01-26,0.034199999999999994
2023-01-26,0.0358
2023-01-26,0.035399999999999994
2023-01-26,0.035399999999999994
2023-01-26,0.0358
2023-01-27,0.03433333333333333
2023-01-27,0.03426666666666667
2023-01-27,0.034199999999999994
2023-01-27,0.03433333333333333
2023-01-27,0.03633333333333333
2023-01-27,0.035866666666666665
2023-01-27,0.035866666666666665
2023-01-27,0.03633333333333333
2023-01-28,0.0348
2023-01-28,0.0344
2023-01-28,0.0344
2023-01-28,0.0348
2023-01-28,0.03679999999999999
2023-01-28,0.0364
2023-01-28,0.0364
2023-01-28,0.03679999999999999
2023-01-29,0.035333333333333335
2023-01-29,0.034866666666666664
2023-01-29,0.034866666666666664
2023-01-29,0.035333333333333335
2023-01-29,0.03733333333333333
2023-01-29,0.036866666666666666
2023-01-29,0.036866666666666666
2023-01-29,0.03733333333333333
2023-01-30,0.0358
